TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1581220918.077023,ethernet,eth0,2180,2516,2243,2987,26192
1581220918.077023,ethernet,eth0-vip,0,0,0,0,0
1581220918.077023,ethernet,eth1,8879,7618,8345,18277,31700
1581220918.077023,ethernet,eth1-vip,0,0,0,0,0
1581220918.077023,ethernet,eth2,0,0,0,0,0
1581220918.077023,ethernet,eth3,0,0,0,0,0
1581221518.504482,ethernet,eth0,2606,2583,58465,12046,26175
1581221518.504482,ethernet,eth0-vip,0,0,0,0,0
1581221518.504482,ethernet,eth1,6012,7930,8391,18073,31762
1581221518.504482,ethernet,eth1-vip,0,0,0,0,0
1581221518.504482,ethernet,eth2,0,0,0,0,0
1581221518.504482,ethernet,eth3,0,0,0,0,0
1581222118.98944,ethernet,eth0,2624,2382,2506,11845,26175
1581222118.98944,ethernet,eth0-vip,0,0,0,0,0
1581222118.98944,ethernet,eth1,5027,9081,64418,17878,31762
1581222118.98944,ethernet,eth1-vip,0,0,0,0,0
1581222118.98944,ethernet,eth2,0,0,0,0,0
1581222118.98944,ethernet,eth3,0,0,0,0,0
1581222719.430721,ethernet,eth0,2008,2209,2487,11769,26175
1581222719.430721,ethernet,eth0-vip,0,0,0,0,0
1581222719.430721,ethernet,eth1,8725,9396,8491,17791,31762
1581222719.430721,ethernet,eth1-vip,0,0,0,0,0
1581222719.430721,ethernet,eth2,0,0,0,0,0
1581222719.430721,ethernet,eth3,0,0,0,0,0
1581223319.897899,ethernet,eth0,2494,2546,2702,11829,26175
1581223319.897899,ethernet,eth0-vip,0,0,0,0,0
1581223319.897899,ethernet,eth1,3783,7126,8598,17779,31762
1581223319.897899,ethernet,eth1-vip,0,0,0,0,0
1581223319.897899,ethernet,eth2,0,0,0,0,0
1581223319.897899,ethernet,eth3,0,0,0,0,0
1581223920.359902,ethernet,eth0,2200,2368,2569,11842,26175
1581223920.359902,ethernet,eth0-vip,0,0,0,0,0
1581223920.359902,ethernet,eth1,8867,8465,8517,17804,31762
1581223920.359902,ethernet,eth1-vip,0,0,0,0,0
1581223920.359902,ethernet,eth2,0,0,0,0,0
1581223920.359902,ethernet,eth3,0,0,0,0,0
1581224520.828214,ethernet,eth0,2437,2677,2640,11876,26175
1581224520.828214,ethernet,eth0-vip,0,0,0,0,0
1581224520.828214,ethernet,eth1,9426,8865,8536,17787,31762
1581224520.828214,ethernet,eth1-vip,0,0,0,0,0
1581224520.828214,ethernet,eth2,0,0,0,0,0
1581224520.828214,ethernet,eth3,0,0,0,0,0
1581225121.314913,ethernet,eth0,2747,2793,2844,2612,26137
1581225121.314913,ethernet,eth0-vip,0,0,0,0,0
1581225121.314913,ethernet,eth1,4278,5544,7140,17706,31723
1581225121.314913,ethernet,eth1-vip,0,0,0,0,0
1581225121.314913,ethernet,eth2,0,0,0,0,0
1581225121.314913,ethernet,eth3,0,0,0,0,0
1581225721.832892,ethernet,eth0,2493,2826,3236,2720,26137
1581225721.832892,ethernet,eth0-vip,0,0,0,0,0
1581225721.832892,ethernet,eth1,3624,4621,5487,7925,31723
1581225721.832892,ethernet,eth1-vip,0,0,0,0,0
1581225721.832892,ethernet,eth2,0,0,0,0,0
1581225721.832892,ethernet,eth3,0,0,0,0,0
1581226322.310986,ethernet,eth0,2849,3168,2977,2804,26137
1581226322.310986,ethernet,eth0-vip,0,0,0,0,0
1581226322.310986,ethernet,eth1,4063,5192,60649,16615,31723
1581226322.310986,ethernet,eth1-vip,0,0,0,0,0
1581226322.310986,ethernet,eth2,0,0,0,0,0
1581226322.310986,ethernet,eth3,0,0,0,0,0
1581226922.786947,ethernet,eth0,3527,3366,3282,2884,26137
1581226922.786947,ethernet,eth0-vip,0,0,0,0,0
1581226922.786947,ethernet,eth1,10133,8745,7141,16206,31723
1581226922.786947,ethernet,eth1-vip,0,0,0,0,0
1581226922.786947,ethernet,eth2,0,0,0,0,0
1581226922.786947,ethernet,eth3,0,0,0,0,0
1581227523.212438,ethernet,eth0,3145,3388,3570,3054,26137
1581227523.212438,ethernet,eth0-vip,0,0,0,0,0
1581227523.212438,ethernet,eth1,15042,9965,8906,16303,31723
1581227523.212438,ethernet,eth1-vip,0,0,0,0,0
1581227523.212438,ethernet,eth2,0,0,0,0,0
1581227523.212438,ethernet,eth3,0,0,0,0,0
1581228123.69067,ethernet,eth0,4480,4008,3534,3218,26137
1581228123.69067,ethernet,eth0-vip,0,0,0,0,0
1581228123.69067,ethernet,eth1,5556,8394,9274,16449,31723
1581228123.69067,ethernet,eth1-vip,0,0,0,0,0
1581228123.69067,ethernet,eth2,0,0,0,0,0
1581228123.69067,ethernet,eth3,0,0,0,0,0
1581228724.204333,ethernet,eth0,4483,4141,3909,3382,25665
1581228724.204333,ethernet,eth0-vip,0,0,0,0,0
1581228724.204333,ethernet,eth1,12730,10445,9865,16740,31578
1581228724.204333,ethernet,eth1-vip,0,0,0,0,0
1581228724.204333,ethernet,eth2,0,0,0,0,0
1581228724.204333,ethernet,eth3,0,0,0,0,0
1581229324.714333,ethernet,eth0,4052,4046,4432,3577,25665
1581229324.714333,ethernet,eth0-vip,0,0,0,0,0
1581229324.714333,ethernet,eth1,12886,10340,10216,17519,31578
1581229324.714333,ethernet,eth1-vip,0,0,0,0,0
1581229324.714333,ethernet,eth2,0,0,0,0,0
1581229324.714333,ethernet,eth3,0,0,0,0,0
1581229925.182653,ethernet,eth0,4349,4967,4411,3807,25665
1581229925.182653,ethernet,eth0-vip,0,0,0,0,0
1581229925.182653,ethernet,eth1,10592,10638,65608,18342,31578
1581229925.182653,ethernet,eth1-vip,0,0,0,0,0
1581229925.182653,ethernet,eth2,0,0,0,0,0
1581229925.182653,ethernet,eth3,0,0,0,0,0
1581230525.619994,ethernet,eth0,4606,5214,5088,4100,25665
1581230525.619994,ethernet,eth0-vip,0,0,0,0,0
1581230525.619994,ethernet,eth1,10847,11161,11307,19136,31578
1581230525.619994,ethernet,eth1-vip,0,0,0,0,0
1581230525.619994,ethernet,eth2,0,0,0,0,0
1581230525.619994,ethernet,eth3,0,0,0,0,0
1581231126.093745,ethernet,eth0,5263,6227,61421,13714,25665
1581231126.093745,ethernet,eth0-vip,0,0,0,0,0
1581231126.093745,ethernet,eth1,5980,11396,11870,19615,31578
1581231126.093745,ethernet,eth1-vip,0,0,0,0,0
1581231126.093745,ethernet,eth2,0,0,0,0,0
1581231126.093745,ethernet,eth3,0,0,0,0,0
1581231726.56765,ethernet,eth0,7450,6894,6018,14129,25665
1581231726.56765,ethernet,eth0-vip,0,0,0,0,0
1581231726.56765,ethernet,eth1,10250,12571,11760,19987,31578
1581231726.56765,ethernet,eth1-vip,0,0,0,0,0
1581231726.56765,ethernet,eth2,0,0,0,0,0
1581231726.56765,ethernet,eth3,0,0,0,0,0
1581232327.008744,ethernet,eth0,7124,7354,7199,14663,25518
1581232327.008744,ethernet,eth0-vip,0,0,0,0,0
1581232327.008744,ethernet,eth1,13202,13442,12544,20447,31082
1581232327.008744,ethernet,eth1-vip,0,0,0,0,0
1581232327.008744,ethernet,eth2,0,0,0,0,0
1581232327.008744,ethernet,eth3,0,0,0,0,0
1581232927.492976,ethernet,eth0,7569,7814,7780,15198,25518
1581232927.492976,ethernet,eth0-vip,0,0,0,0,0
1581232927.492976,ethernet,eth1,13982,14383,69193,30256,31082
1581232927.492976,ethernet,eth1-vip,0,0,0,0,0
1581232927.492976,ethernet,eth2,0,0,0,0,0
1581232927.492976,ethernet,eth3,0,0,0,0,0
1581233527.912475,ethernet,eth0,9371,9681,8445,15836,25518
1581233527.912475,ethernet,eth0-vip,0,0,0,0,0
1581233527.912475,ethernet,eth1,16236,14211,13944,21633,31082
1581233527.912475,ethernet,eth1-vip,0,0,0,0,0
1581233527.912475,ethernet,eth2,0,0,0,0,0
1581233527.912475,ethernet,eth3,0,0,0,0,0
1581234128.366016,ethernet,eth0,10226,10256,9755,16618,25518
1581234128.366016,ethernet,eth0-vip,0,0,0,0,0
1581234128.366016,ethernet,eth1,18017,15236,15231,22321,31082
1581234128.366016,ethernet,eth1-vip,0,0,0,0,0
1581234128.366016,ethernet,eth2,0,0,0,0,0
1581234128.366016,ethernet,eth3,0,0,0,0,0
1581234728.780956,ethernet,eth0,10349,10813,11020,8175,25518
1581234728.780956,ethernet,eth0-vip,0,0,0,0,0
1581234728.780956,ethernet,eth1,16579,17246,15982,22959,31082
1581234728.780956,ethernet,eth1-vip,0,0,0,0,0
1581234728.780956,ethernet,eth2,0,0,0,0,0
1581234728.780956,ethernet,eth3,0,0,0,0,0
1581235329.262545,ethernet,eth0,11603,11931,67091,18355,25518
1581235329.262545,ethernet,eth0-vip,0,0,0,0,0
1581235329.262545,ethernet,eth1,22094,17846,71945,32977,31082
1581235329.262545,ethernet,eth1-vip,0,0,0,0,0
1581235329.262545,ethernet,eth2,0,0,0,0,0
1581235329.262545,ethernet,eth3,0,0,0,0,0
1581235929.725606,ethernet,eth0,13623,12973,12621,19270,25285
1581235929.725606,ethernet,eth0-vip,0,0,0,0,0
1581235929.725606,ethernet,eth1,13509,16947,17697,33830,30954
1581235929.725606,ethernet,eth1-vip,0,0,0,0,0
1581235929.725606,ethernet,eth2,0,0,0,0,0
1581235929.725606,ethernet,eth3,0,0,0,0,0
1581236530.184612,ethernet,eth0,16851,14559,13304,20184,25285
1581236530.184612,ethernet,eth0-vip,0,0,0,0,0
1581236530.184612,ethernet,eth1,14041,17069,18491,25416,30954
1581236530.184612,ethernet,eth1-vip,0,0,0,0,0
1581236530.184612,ethernet,eth2,0,0,0,0,0
1581236530.184612,ethernet,eth3,0,0,0,0,0
1581237130.640196,ethernet,eth0,14436,14770,14206,21171,25285
1581237130.640196,ethernet,eth0-vip,0,0,0,0,0
1581237130.640196,ethernet,eth1,21122,20109,75009,35573,30954
1581237130.640196,ethernet,eth1-vip,0,0,0,0,0
1581237130.640196,ethernet,eth2,0,0,0,0,0
1581237130.640196,ethernet,eth3,0,0,0,0,0
1581237731.131312,ethernet,eth0,15130,15434,70000,31227,25285
1581237731.131312,ethernet,eth0-vip,0,0,0,0,0
1581237731.131312,ethernet,eth1,15738,19336,19763,36324,30954
1581237731.131312,ethernet,eth1-vip,0,0,0,0,0
1581237731.131312,ethernet,eth2,0,0,0,0,0
1581237731.131312,ethernet,eth3,0,0,0,0,0
1581238331.594799,ethernet,eth0,14024,15382,14727,31890,25285
1581238331.594799,ethernet,eth0-vip,0,0,0,0,0
1581238331.594799,ethernet,eth1,14717,17010,18516,36853,30954
1581238331.594799,ethernet,eth1-vip,0,0,0,0,0
1581238331.594799,ethernet,eth2,0,0,0,0,0
1581238331.594799,ethernet,eth3,0,0,0,0,0
1581238932.067822,ethernet,eth0,14298,15604,15591,23284,25285
1581238932.067822,ethernet,eth0-vip,0,0,0,0,0
1581238932.067822,ethernet,eth1,14783,15910,71796,36916,30954
1581238932.067822,ethernet,eth1-vip,0,0,0,0,0
1581238932.067822,ethernet,eth2,0,0,0,0,0
1581238932.067822,ethernet,eth3,0,0,0,0,0
1581239532.538498,ethernet,eth0,16554,16862,16678,23945,24261
1581239532.538498,ethernet,eth0-vip,0,0,0,0,0
1581239532.538498,ethernet,eth1,18658,17591,17548,36897,30719
1581239532.538498,ethernet,eth1-vip,0,0,0,0,0
1581239532.538498,ethernet,eth2,0,0,0,0,0
1581239532.538498,ethernet,eth3,0,0,0,0,0
1581240133.011614,ethernet,eth0,17886,16718,71924,33726,24261
1581240133.011614,ethernet,eth0-vip,0,0,0,0,0
1581240133.011614,ethernet,eth1,18982,17869,17436,36664,30719
1581240133.011614,ethernet,eth1-vip,0,0,0,0,0
1581240133.011614,ethernet,eth2,0,0,0,0,0
1581240133.011614,ethernet,eth3,0,0,0,0,0
1581240733.479566,ethernet,eth0,17721,16997,17086,34215,24261
1581240733.479566,ethernet,eth0-vip,0,0,0,0,0
1581240733.479566,ethernet,eth1,17062,17561,73068,36358,30719
1581240733.479566,ethernet,eth1-vip,0,0,0,0,0
1581240733.479566,ethernet,eth2,0,0,0,0,0
1581240733.479566,ethernet,eth3,0,0,0,0,0
1581241333.948283,ethernet,eth0,18798,17954,17075,25398,24261
1581241333.948283,ethernet,eth0-vip,0,0,0,0,0
1581241333.948283,ethernet,eth1,20674,18921,17592,36037,30719
1581241333.948283,ethernet,eth1-vip,0,0,0,0,0
1581241333.948283,ethernet,eth2,0,0,0,0,0
1581241333.948283,ethernet,eth3,0,0,0,0,0
1581241934.448419,ethernet,eth0,16958,16899,73037,35156,24261
1581241934.448419,ethernet,eth0-vip,0,0,0,0,0
1581241934.448419,ethernet,eth1,16753,17264,18329,35979,30719
1581241934.448419,ethernet,eth1-vip,0,0,0,0,0
1581241934.448419,ethernet,eth2,0,0,0,0,0
1581241934.448419,ethernet,eth3,0,0,0,0,0
1581242534.921468,ethernet,eth0,16168,16276,16618,35373,24261
1581242534.921468,ethernet,eth0-vip,0,0,0,0,0
1581242534.921468,ethernet,eth1,15805,16454,72027,35984,30719
1581242534.921468,ethernet,eth1-vip,0,0,0,0,0
1581242534.921468,ethernet,eth2,0,0,0,0,0
1581242534.921468,ethernet,eth3,0,0,0,0,0
1581243135.4717,ethernet,eth0,17834,17496,16785,35395,24021
1581243135.4717,ethernet,eth0-vip,0,0,0,0,0
1581243135.4717,ethernet,eth1,17057,17293,17593,35963,30120
1581243135.4717,ethernet,eth1-vip,0,0,0,0,0
1581243135.4717,ethernet,eth2,0,0,0,0,0
1581243135.4717,ethernet,eth3,0,0,0,0,0
1581243735.948707,ethernet,eth0,17434,17475,72267,35468,24021
1581243735.948707,ethernet,eth0-vip,0,0,0,0,0
1581243735.948707,ethernet,eth1,16509,17226,17312,35978,30120
1581243735.948707,ethernet,eth1-vip,0,0,0,0,0
1581243735.948707,ethernet,eth2,0,0,0,0,0
1581243735.948707,ethernet,eth3,0,0,0,0,0
1581244336.420309,ethernet,eth0,19256,18522,17610,35590,24021
1581244336.420309,ethernet,eth0-vip,0,0,0,0,0
1581244336.420309,ethernet,eth1,19046,18581,73159,26819,30120
1581244336.420309,ethernet,eth1-vip,0,0,0,0,0
1581244336.420309,ethernet,eth2,0,0,0,0,0
1581244336.420309,ethernet,eth3,0,0,0,0,0
1581244936.852428,ethernet,eth0,17566,17570,17843,35694,24021
1581244936.852428,ethernet,eth0-vip,0,0,0,0,0
1581244936.852428,ethernet,eth1,18971,17703,18453,36156,30120
1581244936.852428,ethernet,eth1-vip,0,0,0,0,0
1581244936.852428,ethernet,eth2,0,0,0,0,0
1581244936.852428,ethernet,eth3,0,0,0,0,0
1581245537.278798,ethernet,eth0,18194,17712,73005,26403,24021
1581245537.278798,ethernet,eth0-vip,0,0,0,0,0
1581245537.278798,ethernet,eth1,18976,18003,17733,36015,30120
1581245537.278798,ethernet,eth1-vip,0,0,0,0,0
1581245537.278798,ethernet,eth2,0,0,0,0,0
1581245537.278798,ethernet,eth3,0,0,0,0,0
1581246137.771484,ethernet,eth0,15197,15153,17767,35882,24021
1581246137.771484,ethernet,eth0-vip,0,0,0,0,0
1581246137.771484,ethernet,eth1,14128,19819,74526,27096,30120
1581246137.771484,ethernet,eth1-vip,0,0,0,0,0
1581246137.771484,ethernet,eth2,0,0,0,0,0
1581246137.771484,ethernet,eth3,0,0,0,0,0
1581246738.273108,ethernet,eth0,17358,16600,15989,35767,23812
1581246738.273108,ethernet,eth0-vip,0,0,0,0,0
1581246738.273108,ethernet,eth1,21718,20706,20693,36873,29955
1581246738.273108,ethernet,eth1-vip,0,0,0,0,0
1581246738.273108,ethernet,eth2,0,0,0,0,0
1581246738.273108,ethernet,eth3,0,0,0,0,0
1581247338.778297,ethernet,eth0,17012,17038,16782,26527,23812
1581247338.778297,ethernet,eth0-vip,0,0,0,0,0
1581247338.778297,ethernet,eth1,22336,21253,20885,37482,29955
1581247338.778297,ethernet,eth1-vip,0,0,0,0,0
1581247338.778297,ethernet,eth2,0,0,0,0,0
1581247338.778297,ethernet,eth3,0,0,0,0,0
1581247939.315649,ethernet,eth0,16312,17376,73218,35734,23812
1581247939.315649,ethernet,eth0-vip,0,0,0,0,0
1581247939.315649,ethernet,eth1,21303,23252,77243,47314,29955
1581247939.315649,ethernet,eth1-vip,0,0,0,0,0
1581247939.315649,ethernet,eth2,0,0,0,0,0
1581247939.315649,ethernet,eth3,0,0,0,0,0
1581248539.812942,ethernet,eth0,16799,16486,17002,35682,23812
1581248539.812942,ethernet,eth0-vip,0,0,0,0,0
1581248539.812942,ethernet,eth1,17769,20609,21966,38735,29955
1581248539.812942,ethernet,eth1-vip,0,0,0,0,0
1581248539.812942,ethernet,eth2,0,0,0,0,0
1581248539.812942,ethernet,eth3,0,0,0,0,0
1581249140.333904,ethernet,eth0,17279,18181,17842,35671,23812
1581249140.333904,ethernet,eth0-vip,0,0,0,0,0
1581249140.333904,ethernet,eth1,24453,23657,21674,39334,29955
1581249140.333904,ethernet,eth1-vip,0,0,0,0,0
1581249140.333904,ethernet,eth2,0,0,0,0,0
1581249140.333904,ethernet,eth3,0,0,0,0,0
1581249740.808272,ethernet,eth0,18627,17315,71833,35415,23812
1581249740.808272,ethernet,eth0-vip,0,0,0,0,0
1581249740.808272,ethernet,eth1,22855,21542,76020,48928,29955
1581249740.808272,ethernet,eth1-vip,0,0,0,0,0
1581249740.808272,ethernet,eth2,0,0,0,0,0
1581249740.808272,ethernet,eth3,0,0,0,0,0
1581250341.267575,ethernet,eth0,15518,15699,17411,35694,23274
1581250341.267575,ethernet,eth0-vip,0,0,0,0,0
1581250341.267575,ethernet,eth1,34277,24948,21123,39807,29473
1581250341.267575,ethernet,eth1-vip,0,0,0,0,0
1581250341.267575,ethernet,eth2,0,0,0,0,0
1581250341.267575,ethernet,eth3,0,0,0,0,0
1581250941.75752,ethernet,eth0,13504,15054,15727,35551,23274
1581250941.75752,ethernet,eth0-vip,0,0,0,0,0
1581250941.75752,ethernet,eth1,18540,20478,75819,48995,29473
1581250941.75752,ethernet,eth1-vip,0,0,0,0,0
1581250941.75752,ethernet,eth2,0,0,0,0,0
1581250941.75752,ethernet,eth3,0,0,0,0,0
1581251542.229642,ethernet,eth0,15187,15066,70393,25855,23274
1581251542.229642,ethernet,eth0-vip,0,0,0,0,0
1581251542.229642,ethernet,eth1,14766,18820,19226,39417,29473
1581251542.229642,ethernet,eth1-vip,0,0,0,0,0
1581251542.229642,ethernet,eth2,0,0,0,0,0
1581251542.229642,ethernet,eth3,0,0,0,0,0
1581252142.735011,ethernet,eth0,15427,15111,14716,34682,23274
1581252142.735011,ethernet,eth0-vip,0,0,0,0,0
1581252142.735011,ethernet,eth1,16211,18165,19508,38946,29473
1581252142.735011,ethernet,eth1-vip,0,0,0,0,0
1581252142.735011,ethernet,eth2,0,0,0,0,0
1581252142.735011,ethernet,eth3,0,0,0,0,0
1581252743.225359,ethernet,eth0,14073,14269,14577,34257,23274
1581252743.225359,ethernet,eth0-vip,0,0,0,0,0
1581252743.225359,ethernet,eth1,14756,19217,74287,47846,29473
1581252743.225359,ethernet,eth1-vip,0,0,0,0,0
1581252743.225359,ethernet,eth2,0,0,0,0,0
1581252743.225359,ethernet,eth3,0,0,0,0,0
1581253343.736202,ethernet,eth0,13545,14643,14656,24662,23274
1581253343.736202,ethernet,eth0-vip,0,0,0,0,0
1581253343.736202,ethernet,eth1,19934,18672,19386,38276,29473
1581253343.736202,ethernet,eth1-vip,0,0,0,0,0
1581253343.736202,ethernet,eth2,0,0,0,0,0
1581253343.736202,ethernet,eth3,0,0,0,0,0
1581253944.147264,ethernet,eth0,13564,14710,69670,33358,23097
1581253944.147264,ethernet,eth0-vip,0,0,0,0,0
1581253944.147264,ethernet,eth1,17405,15952,16529,37681,29400
1581253944.147264,ethernet,eth1-vip,0,0,0,0,0
1581253944.147264,ethernet,eth2,0,0,0,0,0
1581253944.147264,ethernet,eth3,0,0,0,0,0
1581254544.665022,ethernet,eth0,12218,12083,12787,32892,23097
1581254544.665022,ethernet,eth0-vip,0,0,0,0,0
1581254544.665022,ethernet,eth1,12445,568441,69538,27409,29400
1581254544.665022,ethernet,eth1-vip,0,0,0,0,0
1581254544.665022,ethernet,eth2,0,0,0,0,0
1581254544.665022,ethernet,eth3,0,0,0,0,0
1581255145.179834,ethernet,eth0,11993,12378,12058,32442,23097
1581255145.179834,ethernet,eth0-vip,0,0,0,0,0
1581255145.179834,ethernet,eth1,12922,14098,12785,35554,29400
1581255145.179834,ethernet,eth1-vip,0,0,0,0,0
1581255145.179834,ethernet,eth2,0,0,0,0,0
1581255145.179834,ethernet,eth3,0,0,0,0,0
1581255745.67298,ethernet,eth0,11201,11767,12059,22752,23097
1581255745.67298,ethernet,eth0-vip,0,0,0,0,0
1581255745.67298,ethernet,eth1,11674,12201,13259,34525,29400
1581255745.67298,ethernet,eth1-vip,0,0,0,0,0
1581255745.67298,ethernet,eth2,0,0,0,0,0
1581255745.67298,ethernet,eth3,0,0,0,0,0
1581256346.152353,ethernet,eth0,10065,11324,12232,22299,23097
1581256346.152353,ethernet,eth0-vip,0,0,0,0,0
1581256346.152353,ethernet,eth1,10392,11940,13387,24281,29400
1581256346.152353,ethernet,eth1-vip,0,0,0,0,0
1581256346.152353,ethernet,eth2,0,0,0,0,0
1581256346.152353,ethernet,eth3,0,0,0,0,0
1581256946.63355,ethernet,eth0,10344,10768,67164,31095,23097
1581256946.63355,ethernet,eth0-vip,0,0,0,0,0
1581256946.63355,ethernet,eth1,13548,16697,13473,23267,29400
1581256946.63355,ethernet,eth1-vip,0,0,0,0,0
1581256946.63355,ethernet,eth2,0,0,0,0,0
1581256946.63355,ethernet,eth3,0,0,0,0,0
1581257547.1541,ethernet,eth0,11807,11451,12045,21439,22968
1581257547.1541,ethernet,eth0-vip,0,0,0,0,0
1581257547.1541,ethernet,eth1,17058,16624,71397,32242,29280
1581257547.1541,ethernet,eth1-vip,0,0,0,0,0
1581257547.1541,ethernet,eth2,0,0,0,0,0
1581257547.1541,ethernet,eth3,0,0,0,0,0
1581258147.634944,ethernet,eth0,12044,11273,11744,21252,22968
1581258147.634944,ethernet,eth0-vip,0,0,0,0,0
1581258147.634944,ethernet,eth1,17818,18114,16908,32659,29280
1581258147.634944,ethernet,eth1-vip,0,0,0,0,0
1581258147.634944,ethernet,eth2,0,0,0,0,0
1581258147.634944,ethernet,eth3,0,0,0,0,0
1581258748.10461,ethernet,eth0,11366,11272,11836,21202,22968
1581258748.10461,ethernet,eth0-vip,0,0,0,0,0
1581258748.10461,ethernet,eth1,16679,17706,16755,24075,29280
1581258748.10461,ethernet,eth1-vip,0,0,0,0,0
1581258748.10461,ethernet,eth2,0,0,0,0,0
1581258748.10461,ethernet,eth3,0,0,0,0,0
1581259348.601853,ethernet,eth0,12432,12476,67587,21162,22968
1581259348.601853,ethernet,eth0-vip,0,0,0,0,0
1581259348.601853,ethernet,eth1,23162,18634,72401,33924,29280
1581259348.601853,ethernet,eth1-vip,0,0,0,0,0
1581259348.601853,ethernet,eth2,0,0,0,0,0
1581259348.601853,ethernet,eth3,0,0,0,0,0
1581259949.100919,ethernet,eth0,15436,13268,12789,30517,22968
1581259949.100919,ethernet,eth0-vip,0,0,0,0,0
1581259949.100919,ethernet,eth1,15816,16452,17545,34612,29280
1581259949.100919,ethernet,eth1-vip,0,0,0,0,0
1581259949.100919,ethernet,eth2,0,0,0,0,0
1581259949.100919,ethernet,eth3,0,0,0,0,0
1581260549.546974,ethernet,eth0,12014,12467,12840,21453,22968
1581260549.546974,ethernet,eth0-vip,0,0,0,0,0
1581260549.546974,ethernet,eth1,12848,17334,17386,35380,29280
1581260549.546974,ethernet,eth1-vip,0,0,0,0,0
1581260549.546974,ethernet,eth2,0,0,0,0,0
1581260549.546974,ethernet,eth3,0,0,0,0,0
1581261150.062386,ethernet,eth0,12193,12189,12000,21483,22480
1581261150.062386,ethernet,eth0-vip,0,0,0,0,0
1581261150.062386,ethernet,eth1,23451,18582,72141,35500,29270
1581261150.062386,ethernet,eth1-vip,0,0,0,0,0
1581261150.062386,ethernet,eth2,0,0,0,0,0
1581261150.062386,ethernet,eth3,0,0,0,0,0
1581261750.573948,ethernet,eth0,11584,12325,12596,21599,22480
1581261750.573948,ethernet,eth0-vip,0,0,0,0,0
1581261750.573948,ethernet,eth1,13651,18251,18101,35680,29270
1581261750.573948,ethernet,eth1-vip,0,0,0,0,0
1581261750.573948,ethernet,eth2,0,0,0,0,0
1581261750.573948,ethernet,eth3,0,0,0,0,0
1581262351.069451,ethernet,eth0,11812,11976,68051,30950,22480
1581262351.069451,ethernet,eth0-vip,0,0,0,0,0
1581262351.069451,ethernet,eth1,12059,13007,16690,35801,29270
1581262351.069451,ethernet,eth1-vip,0,0,0,0,0
1581262351.069451,ethernet,eth2,0,0,0,0,0
1581262351.069451,ethernet,eth3,0,0,0,0,0
1581262951.531925,ethernet,eth0,12798,12449,12385,31026,22480
1581262951.531925,ethernet,eth0-vip,0,0,0,0,0
1581262951.531925,ethernet,eth1,12677,13273,13275,25963,29270
1581262951.531925,ethernet,eth1-vip,0,0,0,0,0
1581262951.531925,ethernet,eth2,0,0,0,0,0
1581262951.531925,ethernet,eth3,0,0,0,0,0
